Fecha,Hora,Técnico,Locación,pH,Turbidez (NTU),Cloro Residual (mg/L),Observaciones,Foto
29/08/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.30,1.10,,
30/08/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.30,1.00,,
31/08/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.25,1.30,,
1/09/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.25,0.75,,
2/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.25,0.77,,
3/09/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.25,0.75,,
4/09/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.25,1.00,,
5/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.25,1.00,,
6/09/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.25,0.95,,
7/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.25,1.00,,
8/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,1.00,,
9/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.25,1.00,,
10/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.25,1.00,,
11/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.35,0.95,,
12/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.35,0.90,,
13/09/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,1.05,,
14/09/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.35,1.10,,
15/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.35,1.10,,
16/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.35,0.90,,
17/09/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.35,0.80,,
18/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.35,1.00,,
19/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,1.00,,
20/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,1.00,,
21/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,1.00,,
22/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.35,1.00,,
23/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.35,1.00,,
24/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.35,1.00,,
25/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.35,1.00,,
26/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.35,1.00,,
27/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.35,1.00,,
28/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.35,1.00,,
29/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.40,0.35,1.00,,
30/09/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.38,1.00,,
1/10/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.38,1.05,,
2/10/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.38,1.05,,
3/10/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.38,1.05,,
4/10/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.38,0.85,,
5/10/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.38,0.85,,
6/10/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.38,0.98,,
7/10/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.38,0.98,,
8/10/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.38,0.98,,
9/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.91,,
10/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.91,,
11/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.91,,
12/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.91,,
13/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.91,,
14/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.91,,
15/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.71,,
16/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.61,,
17/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.81,,
18/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.87,,
19/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.70,,
20/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.60,,
21/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.60,,
22/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.60,,
23/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.60,,
24/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.70,,
25/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
26/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
27/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
28/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
29/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
30/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
31/10/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
1/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
2/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
3/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
4/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
5/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
6/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
7/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
8/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
9/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
10/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.52,,
11/11/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.41,0.65,,
12/11/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.69,0.48,0.71,,
13/11/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.67,0.48,0.71,,
14/11/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.51,0.52,,
15/11/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.53,0.70,,
16/11/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.53,0.70,,
17/11/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.53,0.68,,
18/11/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.52,,
19/11/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.54,,
20/11/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.54,,
21/11/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.96,,
22/11/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.96,,
23/11/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.96,,
24/11/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.76,,
25/11/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.97,,
26/11/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.57,,
27/11/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.65,,
28/11/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.65,,
29/11/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.60,,
30/11/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.70,,
1/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.90,,
2/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.65,,
3/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.80,,
4/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.80,,
5/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.80,,
6/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.54,0.60,,
7/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.75,,
8/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.75,,
9/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.75,,
10/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.75,,
11/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.75,,
12/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.75,,
13/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.75,,
14/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.75,,
15/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.75,,
16/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.94,0.75,,
17/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.96,0.71,,
18/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.96,0.79,,
19/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.96,0.72,,
20/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.96,0.73,,
21/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.96,0.88,,
22/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.88,,
23/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.96,,
24/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.99,0.86,,
25/12/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,1.00,0.98,,
26/12/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,1.00,0.86,,
27/12/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,1.02,0.84,,
28/12/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,1.02,0.91,,
29/12/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,1.04,0.88,,
30/12/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,1.04,0.94,,
31/12/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,1.09,0.62,,
1/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,1.09,1.08,,
2/01/2024,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,1.09,0.80,,
3/01/2024,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,1.10,0.96,,
4/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.02,0.90,,
5/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.02,0.82,,
6/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.02,0.75,,
7/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.00,0.85,,
8/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.00,1.00,,
9/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,0.97,0.90,,
10/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,0.97,0.90,,
11/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,0.97,1.05,,
12/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.00,0.95,,
13/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.00,0.95,,
14/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.00,0.90,,
15/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.00,1.05,,
16/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.00,0.90,,
17/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.00,1.00,,
18/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.01,1.05,1.00,,
19/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.05,1.05,1.00,,
20/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.05,1.05,1.00,,
21/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,1.10,1.00,,
22/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,1.10,1.00,,
23/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,1.10,1.02,,
24/01/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,1.10,0.99,,
25/01/2024,15:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.63,1.10,0.99,,
26/01/2024,15:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.22,1.10,0.99,,
27/01/2024,15:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.52,0.71,0.07,,
28/01/2024,15:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.49,0.71,0.08,,
29/01/2024,15:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.45,0.79,0.05,,
30/01/2024,15:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.29,0.71,0.03,,
31/01/2024,15:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.25,0.71,0.04,,
1/02/2024,15:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.36,0.71,0.04,,
2/02/2024,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.36,0.85,0.80,,
3/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.80,,
4/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.80,,
5/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.18,,
6/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.15,,
7/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.15,,
8/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.16,,
9/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.09,,
10/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.09,,
11/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.12,,
12/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.12,,
13/02/2024,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.98,0.20,,
14/02/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.98,0.20,,
15/02/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.98,0.25,,
16/02/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,1.01,0.30,,
17/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.45,,
18/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.45,,
19/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.25,,
20/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.45,,
21/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.25,,
22/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.85,0.25,,
23/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.25,,
24/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.45,,
25/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.45,,
26/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.45,,
27/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.45,,
28/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.65,,
29/02/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.60,,
1/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.25,,
2/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.25,,
3/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.25,,
4/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.25,,
5/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.25,,
6/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.25,,
7/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.25,,
8/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.21,,
9/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.21,,
10/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.59,0.21,,
11/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.60,0.34,,
12/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.60,0.34,,
13/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.60,0.34,,
14/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,0.45,0.70,,
15/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.30,0.98,0.19,,
16/03/2024,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.34,1.02,0.22,,
17/03/2024,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.39,1.02,0.25,,
18/03/2024,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,1.02,0.31,,
19/03/2024,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,1.04,0.29,,
20/03/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.48,1.04,0.29,,
21/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.53,1.05,0.26,,
22/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.53,1.05,0.22,,
23/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.54,1.06,0.20,,
24/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.45,1.06,0.26,,
25/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.51,1.07,0.25,,
26/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.52,0.18,0.36,,
27/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.52,0.18,0.36,,
28/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.19,0.35,,
29/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.56,0.20,0.39,,
30/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.58,0.21,0.40,,
31/03/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.57,0.22,0.45,,
1/04/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.56,0.25,0.42,,
2/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.60,,
3/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.50,,
4/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.55,,
5/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.55,,
6/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.50,,
7/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.50,,
8/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.50,,
9/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.50,,
10/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.65,,
11/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.80,,
12/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.35,0.80,,
13/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.35,0.80,,
14/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.35,0.70,,
15/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.80,,
16/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.30,0.70,,
17/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.30,0.70,,
18/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.40,0.60,,
19/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.60,,
20/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.70,,
21/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.35,0.70,,
22/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.30,0.80,,
23/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.35,0.70,,
24/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.40,0.80,,
25/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.40,0.70,,
26/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.56,0.25,0.42,,
27/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.56,0.27,0.39,,
28/04/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.56,0.27,0.41,,
29/04/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.62,0.28,0.45,,
30/04/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.30,0.41,,
1/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.30,0.37,,
2/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.31,0.45,,
3/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.31,0.40,,
4/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.33,0.48,,
5/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.67,0.33,0.36,,
6/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.34,0.38,,
7/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.71,0.12,0.41,,
8/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,0.12,0.38,,
9/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,0.14,0.25,,
10/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.72,0.19,0.22,,
11/05/2024,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.68,0.20,0.29,,
12/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.68,0.20,0.29,,
13/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.68,0.20,0.29,,
14/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.68,0.20,0.29,,
15/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.68,0.20,0.35,,
16/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.68,0.20,0.35,,
17/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.20,0.25,,
18/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.20,0.40,,
19/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.20,0.40,,
20/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.20,0.40,,
21/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.20,0.65,,
22/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.20,0.35,,
23/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.25,0.35,,
24/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.20,0.65,,
25/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.20,0.65,,
26/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.20,0.65,,
27/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.20,0.50,,
28/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.20,0.50,,
29/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.20,0.50,,
30/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.20,0.50,,
31/05/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.20,0.60,,
1/06/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.20,0.60,,
